study,seed,metric,configuration,geometric,memory,spectral,steps_requested,steps_completed,initial_loss,final_loss,best_loss,diverged,runtime_s,mean_geometric_force,mean_memory_force,mean_spectral_force
architecture,13,hessian,G1M1S1,1,1,1,300,300,-0.1887939662474391,-33.198717558253925,-33.19871755825392,0,0.4723629000072833,0.18066054091838152,0.07054474135040575,0.003479600914947898
architecture,14,control,G0M0S0,0,0,0,300,300,0.4001522470080311,-18.562814472465195,-18.561264599285973,0,0.10612989999935962,0.0,0.0,0.0
architecture,14,control,G0M0S1,0,0,1,300,300,0.4001522470080311,-18.562677584010455,-18.56112924858323,0,0.3719803999993019,0.0,0.0,0.0012191345178544258
architecture,14,control,G0M1S0,0,1,0,300,300,0.4001522470080311,-18.63490104157741,-18.632009367875835,0,0.09270619999733754,0.0,0.17896638528622383,0.0
architecture,14,control,G0M1S1,0,1,1,300,300,0.4001522470080311,-18.634702816903715,-18.631814628926065,0,0.35437899999669753,0.0,0.17896906533574503,0.0012167121176300266
architecture,14,control,G1M0S0,1,0,0,300,300,0.4001522470080311,-18.563398052345033,-18.56184255275038,0,0.2592912999971304,0.02211486050361521,0.0,0.0
architecture,14,control,G1M0S1,1,0,1,300,300,0.4001522470080311,-18.563261319762567,-18.56170735982867,0,0.4835499000037089,0.022107718711388533,0.0,0.0012180338187043772
architecture,14,control,G1M1S0,1,1,0,300,300,0.4001522470080311,-18.63586656764235,-18.63296007110564,0,0.2745047000062186,0.024826874250614788,0.17736707915575262,0.0
architecture,14,control,G1M1S1,1,1,1,300,300,0.4001522470080311,-18.63566838295659,-18.63276537624777,0,0.5019993000023533,0.024819771884314917,0.17736957649279772,0.0012156427103152613
architecture,14,hessian,G0M0S0,0,0,0,300,300,0.4001522470080311,-33.19871800507693,-33.19871800507693,0,0.09248750000551809,0.0,0.0,0.0
architecture,14,hessian,G0M0S1,0,0,1,300,300,0.4001522470080311,-33.19871743128802,-33.19871787384103,0,0.3079243999964092,0.0,0.0,0.003129080168294607
architecture,14,hessian,G0M1S0,0,1,0,300,300,0.4001522470080311,-33.198718005076955,-33.19871800507698,0,0.07326309999916703,0.0,0.09359311561505913,0.0
architecture,14,hessian,G0M1S1,0,1,1,300,300,0.4001522470080311,-33.19871755825694,-33.19871793265686,0,0.29065509999054484,0.0,0.09351731887583338,0.0030842331475220684
architecture,14,hessian,G1M0S0,1,0,0,300,300,0.4001522470080311,-33.19871800507694,-33.198718005076955,0,0.20621849999588449,0.09048382209350905,0.0,0.0
architecture,14,hessian,G1M0S1,1,0,1,300,300,0.4001522470080311,-33.19871743117179,-33.19871781679272,0,0.4627119000069797,0.09052147677834993,0.0,0.003151682966392467
architecture,14,hessian,G1M1S0,1,1,0,300,300,0.4001522470080311,-33.19871800507697,-33.19871800507698,0,0.20899820000340696,0.09902665241597426,0.07426547501486536,0.0
architecture,14,hessian,G1M1S1,1,1,1,300,300,0.4001522470080311,-33.19871755825609,-33.198717920483105,0,0.4533118000108516,0.09877589002810815,0.07409323319703036,0.0031081188520059653
architecture,15,control,G0M0S0,0,0,0,300,300,-4.180931283863157,-33.198718002816506,-33.19871800259952,0,0.08393400000932161,0.0,0.0,0.0
architecture,15,control,G0M0S1,0,0,1,300,300,-4.180931283863157,-33.19871787325017,-33.19871787527944,0,0.3373894999967888,0.0,0.0,0.0014049466140452175
architecture,15,control,G0M1S0,0,1,0,300,300,-4.180931283863157,-33.19871800506808,-33.19871800506704,0,0.07860990001063328,0.0,0.2380359285439369,0.0
architecture,15,control,G0M1S1,0,1,1,300,300,-4.180931283863157,-33.19871789797741,-33.19871790350926,0,0.3291263999999501,0.0,0.2380559769377722,0.0014142841617556924
architecture,15,control,G1M0S0,1,0,0,300,300,-4.180931283863157,-33.19871800293082,-33.198718002724874,0,0.23236549999273848,0.021237469221541044,0.0,0.0
architecture,15,control,G1M0S1,1,0,1,300,300,-4.180931283863157,-33.1987178731387,-33.19871787527703,0,0.4902914999984205,0.02123234624379847,0.0,0.0014049941045717192
architecture,15,control,G1M1S0,1,1,0,300,300,-4.180931283863157,-33.19871800506861,-33.198718005067654,0,0.2683934000087902,0.023815354301317457,0.23619202607511022,0.0
architecture,15,control,G1M1S1,1,1,1,300,300,-4.180931283863157,-33.198717897964734,-33.19871790349703,0,0.486803100007819,0.023810249504622436,0.23621245994139475,0.0014143471335466814
architecture,15,hessian,G0M0S0,0,0,0,300,300,-4.180931283863157,-33.198718005076955,-33.198718005076955,0,0.08079739999084268,0.0,0.0,0.0
architecture,15,hessian,G0M0S1,0,0,1,300,300,-4.180931283863157,-33.198717430959746,-33.19871743095719,0,0.2912979000102496,0.0,0.0,0.003543722660028566
architecture,15,hessian,G0M1S0,0,1,0,300,300,-4.180931283863157,-33.19871800507696,-33.19871800507698,0,0.08624019999115262,0.0,0.05698639095708144,0.0
architecture,15,hessian,G0M1S1,0,1,1,300,300,-4.180931283863157,-33.1987175582537,-33.19871755825366,0,0.33592379999754485,0.0,0.05718413389927238,0.003517102339933294
architecture,15,hessian,G1M0S0,1,0,0,300,300,-4.180931283863157,-33.198718005076955,-33.198718005076955,0,0.29015529999742284,0.09322859635582659,0.0,0.0
architecture,15,hessian,G1M0S1,1,0,1,300,300,-4.180931283863157,-33.198717430975606,-33.19871743097396,0,0.4959979000122985,0.0924854111528801,0.0,0.0034182629086829445
architecture,15,hessian,G1M1S0,1,1,0,300,300,-4.180931283863157,-33.19871800507697,-33.19871800507698,0,0.2527420999977039,0.09318378314937718,0.04795120399973232,0.0
architecture,15,hessian,G1M1S1,1,1,1,300,300,-4.180931283863157,-33.198717558253826,-33.19871755825382,0,0.4408620000031078,0.09249089011669125,0.04826355566308609,0.003394287016040305
architecture,16,control,G0M0S0,0,0,0,300,300,-0.2020048176862991,-18.948291239766235,-18.927439437645116,0,0.09709900000598282,0.0,0.0,0.0
architecture,16,control,G0M0S1,0,0,1,300,300,-0.2020048176862991,-18.95483546326089,-18.934221278525825,0,0.30157179999514483,0.0,0.0,0.0011977892268406132
architecture,16,control,G0M1S0,0,1,0,300,300,-0.2020048176862991,-19.347856873302252,-19.34469087905335,0,0.08693340000172611,0.0,0.2584131231255347,0.0
architecture,16,control,G0M1S1,0,1,1,300,300,-0.2020048176862991,-19.348585713972064,-19.34546886826311,0,0.39441939999233,0.0,0.2584703962432851,0.001214442121533481
architecture,16,control,G1M0S0,1,0,0,300,300,-0.2020048176862991,-18.87202509394814,-18.84843504690746,0,0.2824331000010716,0.02020178171687489,0.0,0.0
architecture,16,control,G1M0S1,1,0,1,300,300,-0.2020048176862991,-18.880027344653143,-18.856708336136418,0,0.539881200005766,0.02020014506121241,0.0,0.0011947642992384475
architecture,16,control,G1M1S0,1,1,0,300,300,-0.2020048176862991,-19.33861460017042,-19.33481521627627,0,0.2526462999958312,0.022963842213300212,0.25583260594757085,0.0
architecture,16,control,G1M1S1,1,1,1,300,300,-0.2020048176862991,-19.339550130046995,-19.33581292812132,0,0.5313014999992447,0.022958308322274856,0.25590339627368475,0.0012114962843222951
architecture,16,hessian,G0M0S0,0,0,0,300,300,-0.2020048176862991,-19.391270026592945,-19.39127002659296,0,0.07515930000226945,0.0,0.0,0.0
architecture,16,hessian,G0M0S1,0,0,1,300,300,-0.2020048176862991,-19.391268244250792,-19.39126824424985,0,0.32292750000488013,0.0,0.0,0.005352062405407178
architecture,16,hessian,G0M1S0,0,1,0,300,300,-0.2020048176862991,-19.391270026592952,-19.391270026592963,0,0.07999430000199936,0.0,0.03911304291358244,0.0
architecture,16,hessian,G0M1S1,0,1,1,300,300,-0.2020048176862991,-19.391268639559033,-19.391268639558984,0,0.36607780000485945,0.0,0.04026181215550051,0.0056760958357832455
architecture,16,hessian,G1M0S0,1,0,0,300,300,-0.2020048176862991,-19.39127002659294,-19.391270026592935,0,0.21952220000093803,0.13756175936786308,0.0,0.0
architecture,16,hessian,G1M0S1,1,0,1,300,300,-0.2020048176862991,-19.39126824417837,-19.39126824417327,0,0.48220860000583343,0.13814470825224984,0.0,0.005732304474130752
architecture,16,hessian,G1M1S0,1,1,0,300,300,-0.2020048176862991,-19.39127002659295,-19.39127002659296,0,0.21957760000077542,0.1513067156420506,0.05262096356418785,0.0
architecture,16,hessian,G1M1S1,1,1,1,300,300,-0.2020048176862991,-19.39126863955908,-19.391268639559037,0,0.4429485000000568,0.1509866167794263,0.05296443793646064,0.005725097815940063
architecture,17,control,G0M0S0,0,0,0,300,300,-2.006573455540847,-15.493643723090358,-15.493038487848438,0,0.08050769999681506,0.0,0.0,0.0
architecture,17,control,G0M0S1,0,0,1,300,300,-2.006573455540847,-15.493517125224376,-15.492907073723185,0,0.34073989999888,0.0,0.0,0.0012598219466312254
architecture,17,control,G0M1S0,0,1,0,300,300,-2.006573455540847,-15.504992582079971,-15.504847934497018,0,0.0822597000078531,0.0,0.24711981693152482,0.0
architecture,17,control,G0M1S1,0,1,1,300,300,-2.006573455540847,-15.504959890862292,-15.504814062748682,0,0.3285438000020804,0.0,0.24717259833638972,0.0012706455988808502
architecture,17,control,G1M0S0,1,0,0,300,300,-2.006573455540847,-15.49428036581697,-15.493703947481638,0,0.23884540000290144,0.012185716455153282,0.0,0.0
architecture,17,control,G1M0S1,1,0,1,300,300,-2.006573455540847,-15.494158530640274,-15.493577522730131,0,0.46472289999655914,0.012179207328302199,0.0,0.0012593082195639792
architecture,17,control,G1M1S0,1,1,0,300,300,-2.006573455540847,-15.505139380411546,-15.505001400014503,0,0.24187769999844022,0.013677592227481371,0.24586322227212037,0.0
architecture,17,control,G1M1S1,1,1,1,300,300,-2.006573455540847,-15.505107747567024,-15.504968632002257,0,0.470112800001516,0.013671222094067636,0.24591630299508277,0.0012702146628279173
architecture,17,hessian,G0M0S0,0,0,0,300,300,-2.006573455540847,-15.508353117466555,-15.508353117466559,0,0.0825295999966329,0.0,0.0,0.0
architecture,17,hessian,G0M0S1,0,0,1,300,300,-2.006573455540847,-15.508340541024896,-15.50834054100677,0,0.28808790000039153,0.0,0.0,0.009751685084246354
architecture,17,hessian,G0M1S0,0,1,0,300,300,-2.006573455540847,-15.508353117466573,-15.508353117466577,0,0.08336879999842495,0.0,0.0395434868556151,0.0
architecture,17,hessian,G0M1S1,0,1,1,300,300,-2.006573455540847,-15.508343337257529,-15.508343337257255,0,0.28908729999966454,0.0,0.039493720423445226,0.009646280407427021
architecture,17,hessian,G1M0S0,1,0,0,300,300,-2.006573455540847,-15.508353117466555,-15.508353117466559,0,0.21218829999270383,0.11519059186597583,0.0,0.0
architecture,17,hessian,G1M0S1,1,0,1,300,300,-2.006573455540847,-15.508340541003445,-15.508340540983962,0,0.4155241000116803,0.12304267365763302,0.0,0.010387674508361856
architecture,17,hessian,G1M1S0,1,1,0,300,300,-2.006573455540847,-15.50835311746657,-15.508353117466577,0,0.21385929999814834,0.14153021128582663,0.037892036252934136,0.0
architecture,17,hessian,G1M1S1,1,1,1,300,300,-2.006573455540847,-15.508343337257894,-15.508343337257639,0,0.41740189999109134,0.1449016091609141,0.030461966043748737,0.009754280167136826
architecture,18,control,G0M0S0,0,0,0,300,300,-0.6036549179264677,-19.390658791554397,-19.390617881733462,0,0.07712689999607392,0.0,0.0,0.0
architecture,18,control,G0M0S1,0,0,1,300,300,-0.6036549179264677,-19.390663466840213,-19.3906227534249,0,0.31464909999340307,0.0,0.0,0.0012401237526350455
architecture,18,control,G0M1S0,0,1,0,300,300,-0.6036549179264677,-19.391232935331146,-19.391229930877046,0,0.0817899999965448,0.0,0.256210612818849,0.0
architecture,18,control,G0M1S1,0,1,1,300,300,-0.6036549179264677,-19.391233703984177,-19.39123073677707,0,0.3121218000014778,0.0,0.25619362902968384,0.0012533538501873674
architecture,18,control,G1M0S0,1,0,0,300,300,-0.6036549179264677,-19.390684058420945,-19.390644826896427,0,0.2342032000015024,0.017835011873133678,0.0,0.0
architecture,18,control,G1M0S1,1,0,1,300,300,-0.6036549179264677,-19.390688592753566,-19.390649550890902,0,0.5781076999992365,0.017830169614963337,0.0,0.001240096434626368
architecture,18,control,G1M1S0,1,1,0,300,300,-0.6036549179264677,-19.391234768920384,-19.391231912767793,0,0.27268259999982547,0.020078449706057398,0.2546802441598658,0.0
architecture,18,control,G1M1S1,1,1,1,300,300,-0.6036549179264677,-19.391235513084013,-19.391232693020427,0,0.7870581000024686,0.020073661947714417,0.25466356006061014,0.0012533562186376832
architecture,18,hessian,G0M0S0,0,0,0,300,300,-0.6036549179264677,-19.391270026592945,-19.39127002659294,0,0.09314399999857415,0.0,0.0,0.0
architecture,18,hessian,G0M0S1,0,0,1,300,300,-0.6036549179264677,-19.391268244199026,-19.391268244195143,0,0.38305820000823587,0.0,0.0,0.005298165938298472
architecture,18,hessian,G0M1S0,0,1,0,300,300,-0.6036549179264677,-19.391270026592952,-19.391270026592963,0,0.08344380000198726,0.0,0.04360444620295296,0.0
architecture,18,hessian,G0M1S1,0,1,1,300,300,-0.6036549179264677,-19.391268639559232,-19.391268639559186,0,0.28538540001318324,0.0,0.04407841604723864,0.005255287303218783
architecture,18,hessian,G1M0S0,1,0,0,300,300,-0.6036549179264677,-19.391270026592938,-19.391270026592945,0,0.2231465999939246,0.08227013276441907,0.0,0.0
architecture,18,hessian,G1M0S1,1,0,1,300,300,-0.6036549179264677,-19.391268244212164,-19.39126824420901,0,0.458250700001372,0.08201206212328155,0.0,0.005401254079311079
architecture,18,hessian,G1M1S0,1,1,0,300,300,-0.6036549179264677,-19.391270026592952,-19.391270026592963,0,0.23698449999210425,0.08161415922428529,0.04175155809902529,0.0
architecture,18,hessian,G1M1S1,1,1,1,300,300,-0.6036549179264677,-19.391268639559335,-19.3912686395593,0,0.4462359000026481,0.08130561206308443,0.042166072876900336,0.005372443793872394
architecture,19,control,G0M0S0,0,0,0,300,300,-0.42588955929483163,-33.19871798089088,-33.198717978568865,0,0.08344970000325702,0.0,0.0,0.0
architecture,19,control,G0M0S1,0,0,1,300,300,-0.42588955929483163,-33.1987178706378,-33.198717869656754,0,0.3494703999895137,0.0,0.0,0.001393523384966986
architecture,19,control,G0M1S0,0,1,0,300,300,-0.42588955929483163,-33.19871800495646,-33.19871800494239,0,0.08242070001142565,0.0,0.2703750599679489,0.0
architecture,19,control,G0M1S1,0,1,1,300,300,-0.42588955929483163,-33.198717898960695,-33.198717903069806,0,0.3233152000029804,0.0,0.27037681099784916,0.0014035506941189725
architecture,19,control,G1M0S0,1,0,0,300,300,-0.42588955929483163,-33.19871798226938,-33.19871798007992,0,0.2312963000003947,0.024613572496047943,0.0,0.0
architecture,19,control,G1M0S1,1,0,1,300,300,-0.42588955929483163,-33.19871787120456,-33.19871787031688,0,0.5049029999936465,0.02460442823433774,0.0,0.001392733796127146
architecture,19,control,G1M1S0,1,1,0,300,300,-0.42588955929483163,-33.198718004964924,-33.19871800495184,0,0.21915249999437947,0.027580566938296372,0.2684245288827109,0.0
architecture,19,control,G1M1S1,1,1,1,300,300,-0.42588955929483163,-33.19871789891406,-33.1987179030736,0,0.5004692999937106,0.027571439350501114,0.2684267560842423,0.001402810067156634
architecture,19,hessian,G0M0S0,0,0,0,300,300,-0.42588955929483163,-33.198718005076955,-33.198718005076955,0,0.08884009999746922,0.0,0.0,0.0
architecture,19,hessian,G0M0S1,0,0,1,300,300,-0.42588955929483163,-33.198717430979045,-33.1987174309776,0,0.32219849999819417,0.0,0.0,0.003383751783125778
architecture,19,hessian,G0M1S0,0,1,0,300,300,-0.42588955929483163,-33.19871800507697,-33.19871800507698,0,0.08320879998791497,0.0,0.06105193049636173,0.0
architecture,19,hessian,G0M1S1,0,1,1,300,300,-0.42588955929483163,-33.19871755825385,-33.19871755825385,0,0.5206350999942515,0.0,0.06130424840390391,0.0033518306571782355
architecture,19,hessian,G1M0S0,1,0,0,300,300,-0.42588955929483163,-33.198718005076955,-33.19871800507696,0,0.2737818000023253,0.09326691361366649,0.0,0.0
architecture,19,hessian,G1M0S1,1,0,1,300,300,-0.42588955929483163,-33.19871743097876,-33.1987174309773,0,0.6404372000106378,0.09264613228403415,0.0,0.0032156538646487846
architecture,19,hessian,G1M1S0,1,1,0,300,300,-0.42588955929483163,-33.19871800507696,-33.19871800507697,0,0.2863491000025533,0.08786005781259645,0.05946202624166768,0.0
architecture,19,hessian,G1M1S1,1,1,1,300,300,-0.42588955929483163,-33.19871755825385,-33.19871755825384,0,0.5695140000025276,0.08722100277692554,0.0596422691000735,0.0031884879481255362
architecture,20,control,G0M0S0,0,0,0,300,300,-0.5286218900116633,-18.497235119858228,-18.496249523903582,0,0.08270810000249185,0.0,0.0,0.0
architecture,20,control,G0M0S1,0,0,1,300,300,-0.5286218900116633,-18.49713488803089,-18.496149871049916,0,0.3197303000051761,0.0,0.0,0.0012329156704695692
architecture,20,control,G0M1S0,0,1,0,300,300,-0.5286218900116633,-18.53504990053459,-18.533627554673316,0,0.07231139999930747,0.0,0.19724559009106055,0.0
architecture,20,control,G0M1S1,0,1,1,300,300,-0.5286218900116633,-18.534936541618176,-18.533515354906722,0,0.31042100000195205,0.0,0.19726499084534502,0.001232958852590243
architecture,20,control,G1M0S0,1,0,0,300,300,-0.5286218900116633,-18.498584586000597,-18.497592278289122,0,0.22585550000076182,0.019490671298085804,0.0,0.0
architecture,20,control,G1M0S1,1,0,1,300,300,-0.5286218900116633,-18.49848348799719,-18.49749177664668,0,0.47943160000431817,0.01948521501228405,0.0,0.0012322071176385755
architecture,20,control,G1M1S0,1,1,0,300,300,-0.5286218900116633,-18.536859313168616,-18.53541931001215,0,0.22764290000486653,0.021869544499639484,0.19559517153019665,0.0
architecture,20,control,G1M1S1,1,1,1,300,300,-0.5286218900116633,-18.536744372219275,-18.535305561988284,0,0.44205119999242015,0.021864153992101787,0.19561441037702038,0.0012322611993773082
architecture,20,hessian,G0M0S0,0,0,0,300,300,-0.5286218900116633,-33.19871800507695,-33.19871800507694,0,0.08627549999800976,0.0,0.0,0.0
architecture,20,hessian,G0M0S1,0,0,1,300,300,-0.5286218900116633,-33.19871743110091,-33.198717552901385,0,0.2839601000014227,0.0,0.0,0.0033715193442447502
architecture,20,hessian,G0M1S0,0,1,0,300,300,-0.5286218900116633,-33.19871800507697,-33.19871800507698,0,0.08610489999409765,0.0,0.0712409771982347,0.0
architecture,20,hessian,G0M1S1,0,1,1,300,300,-0.5286218900116633,-33.19871755825498,-33.19871770120673,0,0.289211700001033,0.0,0.0714819460467737,0.0033195376467315086
architecture,20,hessian,G1M0S0,1,0,0,300,300,-0.5286218900116633,-33.1987180050685,-33.1987180050675,0,0.2328257999906782,0.6404509322913564,0.0,0.0
architecture,20,hessian,G1M0S1,1,0,1,300,300,-0.5286218900116633,-33.19871742965299,-33.19871742957372,0,0.4022343999968143,0.5743967318476251,0.0,0.004102064556067468
architecture,20,hessian,G1M1S0,1,1,0,300,300,-0.5286218900116633,-33.19871800507646,-33.19871800507639,0,0.23077110000303946,0.6372941665012586,0.6791923009992045,0.0
architecture,20,hessian,G1M1S1,1,1,1,300,300,-0.5286218900116633,-33.1987175583384,-33.19871757883876,0,0.489376400000765,0.6509279181001878,0.7058322969814118,0.00548031267067812
architecture,21,control,G0M0S0,0,0,0,300,300,-0.3273409413474191,-25.21750485861055,-25.215895631462494,0,0.08149290000437759,0.0,0.0,0.0
architecture,21,control,G0M0S1,0,0,1,300,300,-0.3273409413474191,-25.217737359243802,-25.216132925737995,0,0.3252980000106618,0.0,0.0,0.0014075179987662319
architecture,21,control,G0M1S0,0,1,0,300,300,-0.3273409413474191,-25.261665000849618,-25.260830634235532,0,0.08024100000329781,0.0,0.2986408189203375,0.0
architecture,21,control,G0M1S1,0,1,1,300,300,-0.3273409413474191,-25.26175304504752,-25.260921346691,0,0.3297960000054445,0.0,0.2986212210578236,0.0014156416335983446
architecture,21,control,G1M0S0,1,0,0,300,300,-0.3273409413474191,-25.214540254171638,-25.212876860214564,0,0.25765469999169,0.01803963635631124,0.0,0.0
architecture,21,control,G1M0S1,1,0,1,300,300,-0.3273409413474191,-25.214789867232827,-25.213131530644397,0,0.4366382000007434,0.01803058372115265,0.0,0.0014071630722726485
architecture,21,control,G1M1S0,1,1,0,300,300,-0.3273409413474191,-25.260292642522202,-25.259422035434525,0,0.25501269999949727,0.02029811813864986,0.2976057108923219,0.0
architecture,21,control,G1M1S1,1,1,1,300,300,-0.3273409413474191,-25.260388708111705,-25.259520970121045,0,0.46928289999777917,0.020288835092518966,0.2975858995299453,0.0014154174146857846
architecture,21,hessian,G0M0S0,0,0,0,300,300,-0.3273409413474191,-25.29020681366533,-25.29020681366534,0,0.07996679999632761,0.0,0.0,0.0
architecture,21,hessian,G0M0S1,0,0,1,300,300,-0.3273409413474191,-25.290189243933472,-25.290189334004978,0,0.36918920000607613,0.0,0.0,0.010487759031869442
architecture,21,hessian,G0M1S0,0,1,0,300,300,-0.3273409413474191,-25.29020681366535,-25.290206813665367,0,0.08091450000938494,0.0,0.06427101332990895,0.0
architecture,21,hessian,G0M1S1,0,1,1,300,300,-0.3273409413474191,-25.290193150787236,-25.29019343794141,0,0.30288789999030996,0.0,0.06732243729247392,0.010575873742778812
architecture,21,hessian,G1M0S0,1,0,0,300,300,-0.3273409413474191,-33.19871800507687,-33.19871800507684,0,0.283155800003442,0.22992182609199388,0.0,0.0
architecture,21,hessian,G1M0S1,1,0,1,300,300,-0.3273409413474191,-33.19871743107196,-33.19871750898601,0,0.4604500999994343,0.18716440839810042,0.0,0.0032378176451968916
architecture,21,hessian,G1M1S0,1,1,0,300,300,-0.3273409413474191,-33.19871800507697,-33.198718005076984,0,0.21769430000858847,0.19907309752697544,0.07256701139715295,0.0
architecture,21,hessian,G1M1S1,1,1,1,300,300,-0.3273409413474191,-33.19871755825374,-33.19871755825372,0,0.4325211999966996,0.20312182877500384,0.07376365802531054,0.003437050793158165
architecture,22,control,G0M0S0,0,0,0,300,300,-1.438288684219925,-33.198585936018844,-33.19857260246021,0,0.08942370000295341,0.0,0.0,0.0
architecture,22,control,G0M0S1,0,0,1,300,300,-1.438288684219925,-33.1985878926033,-33.19857465537749,0,0.3331346000049962,0.0,0.0,0.0012724611248072929
architecture,22,control,G0M1S0,0,1,0,300,300,-1.438288684219925,-33.1987165680461,-33.19871638817954,0,0.10002589999930933,0.0,0.35622901092352377,0.0
architecture,22,control,G0M1S1,0,1,1,300,300,-1.438288684219925,-33.19871666031857,-33.198716492682166,0,0.31050879998656455,0.0,0.3562285763056052,0.001294030652942722
architecture,22,control,G1M0S0,1,0,0,300,300,-1.438288684219925,-33.19859415271759,-33.19858165054244,0,0.23360170000523794,0.02873686688681482,0.0,0.0
architecture,22,control,G1M0S1,1,0,1,300,300,-1.438288684219925,-33.19859604891941,-33.19858364061932,0,0.4778173999948194,0.028732268529500348,0.0,0.001272526991129577
architecture,22,control,G1M1S0,1,1,0,300,300,-1.438288684219925,-33.198716679180066,-33.19871651335869,0,0.21878640000068117,0.032319578510816,0.3536827869546828,0.0
architecture,22,control,G1M1S1,1,1,1,300,300,-1.438288684219925,-33.19871676344509,-33.19871660936513,0,0.4785933999955887,0.032315055959717044,0.3536821711193571,0.0012941196001375324
architecture,22,hessian,G0M0S0,0,0,0,300,300,-1.438288684219925,-33.19871800507695,-33.19871800507695,0,0.07707600000139792,0.0,0.0,0.0
architecture,22,hessian,G0M0S1,0,0,1,300,300,-1.438288684219925,-33.19871743101329,-33.19871743260373,0,0.3002903000015067,0.0,0.0,0.003594274628268963
architecture,22,hessian,G0M1S0,0,1,0,300,300,-1.438288684219925,-33.19871800507698,-33.198718005076984,0,0.07889419999264646,0.0,0.07552124554673158,0.0
architecture,22,hessian,G0M1S1,0,1,1,300,300,-1.438288684219925,-33.19871755825411,-33.19871756141783,0,0.3084976999962237,0.0,0.07544695455008454,0.003578521192420455
architecture,22,hessian,G1M0S0,1,0,0,300,300,-1.438288684219925,-33.198718005076955,-33.19871800507696,0,0.21677050000289455,0.12494978744615469,0.0,0.0
architecture,22,hessian,G1M0S1,1,0,1,300,300,-1.438288684219925,-33.19871743099,-33.19871743098919,0,0.44606430000567343,0.12488706792795917,0.0,0.0033403709622241047
architecture,22,hessian,G1M1S0,1,1,0,300,300,-1.438288684219925,-33.19871800507697,-33.198718005076984,0,0.20510110000032,0.12802960036125405,0.05069370030102589,0.0
architecture,22,hessian,G1M1S1,1,1,1,300,300,-1.438288684219925,-33.19871755825396,-33.19871755825396,0,0.42161219999252353,0.12762173973922622,0.05091120880475786,0.00339136249787545
architecture,23,control,G0M0S0,0,0,0,300,300,-0.07345514992647126,-18.481952373284447,-18.481034868170546,0,0.07616609999968205,0.0,0.0,0.0
architecture,23,control,G0M0S1,0,0,1,300,300,-0.07345514992647126,-18.481955937802216,-18.481038483170583,0,0.32243679999373853,0.0,0.0,0.001212436501470696
architecture,23,control,G0M1S0,0,1,0,300,300,-0.07345514992647126,-18.514180249714876,-18.512948330087514,0,0.06735610000032466,0.0,0.19228234552687573,0.0
architecture,23,control,G0M1S1,0,1,1,300,300,-0.07345514992647126,-18.51419059944909,-18.512958623508364,0,0.32298009999794886,0.0,0.1923040518832905,0.0012126815949229154
architecture,23,control,G1M0S0,1,0,0,300,300,-0.07345514992647126,-18.482904483678407,-18.48198400947558,0,0.20552160000079311,0.02340588067496557,0.0,0.0
architecture,23,control,G1M0S1,1,0,1,300,300,-0.07345514992647126,-18.48290844665068,-18.481988019958795,0,0.46775769999658223,0.023398621530593106,0.0,0.0012112333603080362
architecture,23,control,G1M1S0,1,1,0,300,300,-0.07345514992647126,-18.51536508838681,-18.51412449490783,0,0.22844040000927635,0.0262761064201411,0.19025551304238572,0.0
architecture,23,control,G1M1S1,1,1,1,300,300,-0.07345514992647126,-18.51537600239196,-18.514135345137436,0,0.4679436000005808,0.026268912309927738,0.19027717125828425,0.0012115093813672498
architecture,23,hessian,G0M0S0,0,0,0,300,300,-0.07345514992647126,-33.19871800507674,-33.19871800507671,0,0.0913935999997193,0.0,0.0,0.0
architecture,23,hessian,G0M0S1,0,0,1,300,300,-0.07345514992647126,-33.1987174311477,-33.19871745221408,0,0.3092010999971535,0.0,0.0,0.003974336880676173
architecture,23,hessian,G0M1S0,0,1,0,300,300,-0.07345514992647126,-33.19871800507697,-33.19871800507698,0,0.07755909999832511,0.0,0.2046766227885909,0.0
architecture,23,hessian,G0M1S1,0,1,1,300,300,-0.07345514992647126,-33.19871755825561,-33.198717576062506,0,0.3016490000009071,0.0,0.20126978141363566,0.003903599876942662
architecture,23,hessian,G1M0S0,1,0,0,300,300,-0.07345514992647126,-33.19871800507694,-33.19871800507694,0,0.2545155999978306,0.13256188802410393,0.0,0.0
architecture,23,hessian,G1M0S1,1,0,1,300,300,-0.07345514992647126,-33.19871743099599,-33.19871743099553,0,0.4477955999900587,0.13511992403303522,0.0,0.0034888953852295415
architecture,23,hessian,G1M1S0,1,1,0,300,300,-0.07345514992647126,-33.19871800507697,-33.198718005076984,0,0.21803459999500774,0.1581298487436426,0.05597026922275932,0.0
architecture,23,hessian,G1M1S1,1,1,1,300,300,-0.07345514992647126,-33.19871755825395,-33.198717558253946,0,0.4515862999978708,0.1682907909870056,0.06862923729481092,0.003572985640829709
architecture,24,control,G0M0S0,0,0,0,300,300,-1.5457882535196374,-33.19871800071991,-33.198718000304154,0,0.07349409999733325,0.0,0.0,0.0
architecture,24,control,G0M0S1,0,0,1,300,300,-1.5457882535196374,-33.19871787422204,-33.198717874830436,0,0.32153780000226106,0.0,0.0,0.0014194075602889163
architecture,24,control,G0M1S0,0,1,0,300,300,-1.5457882535196374,-33.1987180050582,-33.198718005056016,0,0.09845030000724364,0.0,0.24724603292931946,0.0
architecture,24,control,G0M1S1,0,1,1,300,300,-1.5457882535196374,-33.198717898135925,-33.19871790311251,0,0.3442763000057312,0.0,0.24725957044603053,0.001427108920616886
