seed,metric,configuration,step,loss
22,hessian,G0M1S0,299,-33.198718005076955
22,hessian,G0M1S1,0,-1.438288684219925
22,hessian,G0M1S1,75,-33.198373216674995
22,hessian,G0M1S1,150,-33.19871756122254
22,hessian,G0M1S1,225,-33.1987175582823
22,hessian,G0M1S1,299,-33.19871755825412
22,hessian,G1M0S0,0,-1.438288684219925
22,hessian,G1M0S0,75,-33.19813715414746
22,hessian,G1M0S0,150,-33.19871788419158
22,hessian,G1M0S0,225,-33.19871800505161
22,hessian,G1M0S0,299,-33.198718005076955
22,hessian,G1M0S1,0,-1.438288684219925
22,hessian,G1M0S1,75,-33.19813756991164
22,hessian,G1M0S1,150,-33.19871725314884
22,hessian,G1M0S1,225,-33.198717430070246
22,hessian,G1M0S1,299,-33.19871743098919
22,hessian,G1M1S0,0,-1.438288684219925
22,hessian,G1M1S0,75,-33.19863655565597
22,hessian,G1M1S0,150,-33.19871800390651
22,hessian,G1M1S0,225,-33.198718005076955
22,hessian,G1M1S0,299,-33.19871800507697
22,hessian,G1M1S1,0,-1.438288684219925
22,hessian,G1M1S1,75,-33.19863491520799
22,hessian,G1M1S1,150,-33.19871755440283
22,hessian,G1M1S1,225,-33.19871755824149
22,hessian,G1M1S1,299,-33.19871755825396
23,control,G0M0S0,0,-0.07345514992647126
23,control,G0M0S0,75,-13.002118507005363
23,control,G0M0S0,150,-18.21317889691456
23,control,G0M0S0,225,-18.415275807620034
23,control,G0M0S0,299,-18.481034868170546
23,control,G0M0S1,0,-0.07345514992647126
23,control,G0M0S1,75,-13.013764826612066
23,control,G0M0S1,150,-18.21365882571612
23,control,G0M0S1,225,-18.415287753321074
23,control,G0M0S1,299,-18.481038483170583
23,control,G0M1S0,0,-0.07345514992647126
23,control,G0M1S0,75,-14.009991839988553
23,control,G0M1S0,150,-18.316565274503347
23,control,G0M1S0,225,-18.435844903841602
23,control,G0M1S0,299,-18.512948330087514
23,control,G0M1S1,0,-0.07345514992647126
23,control,G0M1S1,75,-14.016970769870694
23,control,G0M1S1,150,-18.316712661219047
23,control,G0M1S1,225,-18.4358585739535
23,control,G0M1S1,299,-18.512958623508364
23,control,G1M0S0,0,-0.07345514992647126
23,control,G1M0S0,75,-13.154850848159246
23,control,G1M0S0,150,-18.222960518053313
23,control,G1M0S0,225,-18.416302104967865
23,control,G1M0S0,299,-18.48198400947558
23,control,G1M0S1,0,-0.07345514992647126
23,control,G1M0S1,75,-13.165548994108397
23,control,G1M0S1,150,-18.223411747691845
23,control,G1M0S1,225,-18.416314261130864
23,control,G1M0S1,299,-18.481988019958795
23,control,G1M1S0,0,-0.07345514992647126
23,control,G1M1S0,75,-14.103791671852196
23,control,G1M1S0,150,-18.320699796260417
23,control,G1M1S0,225,-18.43684297848708
23,control,G1M1S0,299,-18.51412449490783
23,control,G1M1S1,0,-0.07345514992647126
23,control,G1M1S1,75,-14.110323406067184
23,control,G1M1S1,150,-18.320837440635298
23,control,G1M1S1,225,-18.43685690655043
23,control,G1M1S1,299,-18.514135345137436
23,hessian,G0M0S0,0,-0.07345514992647126
23,hessian,G0M0S0,75,-33.173447036834496
23,hessian,G0M0S0,150,-33.198712554285166
23,hessian,G0M0S0,225,-33.19871800394878
23,hessian,G0M0S0,299,-33.19871800507671
23,hessian,G0M0S1,0,-0.07345514992647126
23,hessian,G0M0S1,75,-33.17438861195471
23,hessian,G0M0S1,150,-33.1987127796217
23,hessian,G0M0S1,225,-33.19871743966503
23,hessian,G0M0S1,299,-33.198717431155984
23,hessian,G0M1S0,0,-0.07345514992647126
23,hessian,G0M1S0,75,-33.18851260584927
23,hessian,G0M1S0,150,-33.198717852785705
23,hessian,G0M1S0,225,-33.19871800507481
23,hessian,G0M1S0,299,-33.198718005076955
23,hessian,G0M1S1,0,-0.07345514992647126
23,hessian,G0M1S1,75,-33.18883670395192
23,hessian,G0M1S1,150,-33.19871751078806
23,hessian,G0M1S1,225,-33.19871755865731
23,hessian,G0M1S1,299,-33.19871755825574
23,hessian,G1M0S0,0,-0.07345514992647126
23,hessian,G1M0S0,75,-33.1967123192925
23,hessian,G1M0S0,150,-33.198717590522634
23,hessian,G1M0S0,225,-33.198718004990155
23,hessian,G1M0S0,299,-33.198718005076934
23,hessian,G1M0S1,0,-0.07345514992647126
23,hessian,G1M0S1,75,-33.19595619793201
23,hessian,G1M0S1,150,-33.198716842489716
23,hessian,G1M0S1,225,-33.19871743045263
23,hessian,G1M0S1,299,-33.19871743099553
23,hessian,G1M1S0,0,-0.07345514992647126
23,hessian,G1M1S0,75,-33.19850342775247
23,hessian,G1M1S0,150,-33.198718001971585
23,hessian,G1M1S0,225,-33.19871800507691
23,hessian,G1M1S0,299,-33.19871800507697
23,hessian,G1M1S1,0,-0.07345514992647126
23,hessian,G1M1S1,75,-33.1982662051002
23,hessian,G1M1S1,150,-33.19871755066433
23,hessian,G1M1S1,225,-33.198717558243864
23,hessian,G1M1S1,299,-33.198717558253946
24,control,G0M0S0,0,-1.5457882535196374
24,control,G0M0S0,75,-30.26204214287652
24,control,G0M0S0,150,-33.19322371725527
24,control,G0M0S0,225,-33.198713523624534
24,control,G0M0S0,299,-33.198718000304154
24,control,G0M0S1,0,-1.5457882535196374
24,control,G0M0S1,75,-30.262465500156136
24,control,G0M0S1,150,-33.19323822786828
24,control,G0M0S1,225,-33.198713786348364
24,control,G0M0S1,299,-33.1987178743623
24,control,G0M1S0,0,-1.5457882535196374
24,control,G0M1S0,75,-31.51378918748685
24,control,G0M1S0,150,-33.19820539086336
24,control,G0M1S0,225,-33.198717924344116
24,control,G0M1S0,299,-33.198718005056016
24,control,G0M1S1,0,-1.5457882535196374
24,control,G0M1S1,75,-31.5141651683045
24,control,G0M1S1,150,-33.19820914974376
24,control,G0M1S1,225,-33.19871786125174
24,control,G0M1S1,299,-33.19871789816726
24,control,G1M0S0,0,-1.5457882535196374
24,control,G1M0S0,75,-30.336293165674878
24,control,G1M0S0,150,-33.19352974555149
24,control,G1M0S0,225,-33.19871378105337
24,control,G1M0S0,299,-33.19871800057564
24,control,G1M0S1,0,-1.5457882535196374
24,control,G1M0S1,75,-30.336731044706898
24,control,G1M0S1,150,-33.193543828567414
24,control,G1M0S1,225,-33.19871403204992
24,control,G1M0S1,299,-33.19871787428009
24,control,G1M1S0,0,-1.5457882535196374
24,control,G1M1S0,75,-31.56983849757295
24,control,G1M1S0,150,-33.198242732539384
24,control,G1M1S0,225,-33.19871793013472
24,control,G1M1S0,299,-33.198718005057486
24,control,G1M1S1,0,-1.5457882535196374
24,control,G1M1S1,75,-31.570216460638708
24,control,G1M1S1,150,-33.198246346742835
24,control,G1M1S1,225,-33.19871786538181
24,control,G1M1S1,299,-33.19871789814664
24,hessian,G0M0S0,0,-1.5457882535196374
24,hessian,G0M0S0,75,-33.19777405277732
24,hessian,G0M0S0,150,-33.198717809599756
24,hessian,G0M0S0,225,-33.198718005036284
24,hessian,G0M0S0,299,-33.198718005076955
24,hessian,G0M0S1,0,-1.5457882535196374
24,hessian,G0M0S1,75,-33.197766521476304
24,hessian,G0M0S1,150,-33.19871723086568
24,hessian,G0M0S1,225,-33.198717430873764
24,hessian,G0M0S1,299,-33.1987174310019
24,hessian,G0M1S0,0,-1.5457882535196374
24,hessian,G0M1S0,75,-33.1985845529459
24,hessian,G0M1S0,150,-33.198718003164835
24,hessian,G0M1S0,225,-33.198718005076934
24,hessian,G0M1S0,299,-33.19871800507698
24,hessian,G0M1S1,0,-1.5457882535196374
24,hessian,G0M1S1,75,-33.1985831733065
24,hessian,G0M1S1,150,-33.19871755807237
24,hessian,G0M1S1,225,-33.198717558258686
24,hessian,G0M1S1,299,-33.198717558254025
24,hessian,G1M0S0,0,-1.5457882535196374
24,hessian,G1M0S0,75,-33.19791949441716
24,hessian,G1M0S0,150,-33.19871783795458
24,hessian,G1M0S0,225,-33.198718005041655
24,hessian,G1M0S0,299,-33.19871800507696
24,hessian,G1M0S1,0,-1.5457882535196374
24,hessian,G1M0S1,75,-33.19789858873602
24,hessian,G1M0S1,150,-33.198717068576855
24,hessian,G1M0S1,225,-33.19871742806383
24,hessian,G1M0S1,299,-33.19871743095815
24,hessian,G1M1S0,0,-1.5457882535196374
24,hessian,G1M1S0,75,-33.19863564393511
24,hessian,G1M1S0,150,-33.19871800386399
24,hessian,G1M1S0,225,-33.198718005076955
24,hessian,G1M1S0,299,-33.19871800507697
24,hessian,G1M1S1,0,-1.5457882535196374
24,hessian,G1M1S1,75,-33.1986300029613
24,hessian,G1M1S1,150,-33.19871753864712
24,hessian,G1M1S1,225,-33.198717558180064
24,hessian,G1M1S1,299,-33.198717558253705
25,control,G0M0S0,0,-5.5461531720680295
25,control,G0M0S0,75,-31.16163605271249
25,control,G0M0S0,150,-33.19618381895646
25,control,G0M0S0,225,-33.198716158802455
25,control,G0M0S0,299,-33.19871800333707
25,control,G0M0S1,0,-5.5461531720680295
25,control,G0M0S1,75,-31.1617935735335
25,control,G0M0S1,150,-33.19619308883385
25,control,G0M0S1,225,-33.19871628315465
25,control,G0M0S1,299,-33.19871787298281
25,control,G0M1S0,0,-5.5461531720680295
25,control,G0M1S0,75,-32.162947260508375
25,control,G0M1S0,150,-33.198510774438006
25,control,G0M1S0,225,-33.19871797785771
25,control,G0M1S0,299,-33.19871800507081
25,control,G0M1S1,0,-5.5461531720680295
25,control,G0M1S1,75,-32.16308979611773
25,control,G0M1S1,150,-33.198513102045176
25,control,G0M1S1,225,-33.19871789744826
25,control,G0M1S1,299,-33.19871789793109
25,control,G1M0S0,0,-5.5461531720680295
25,control,G1M0S0,75,-31.233342370368906
25,control,G1M0S0,150,-33.19633088385244
25,control,G1M0S0,225,-33.198716264261904
25,control,G1M0S0,299,-33.198718003430606
25,control,G1M0S1,0,-5.5461531720680295
25,control,G1M0S1,75,-31.233503743701984
25,control,G1M0S1,150,-33.196339884638675
25,control,G1M0S1,225,-33.198716380938336
25,control,G1M0S1,299,-33.19871787285646
25,control,G1M1S0,0,-5.5461531720680295
25,control,G1M1S0,75,-32.21087957368863
25,control,G1M1S0,150,-33.198526320762035
25,control,G1M1S0,225,-33.19871797973994
25,control,G1M1S0,299,-33.19871800507119
25,control,G1M1S1,0,-5.5461531720680295
25,control,G1M1S1,75,-32.211022836400105
25,control,G1M1S1,150,-33.19852855636888
25,control,G1M1S1,225,-33.198717898329924
25,control,G1M1S1,299,-33.198717897919224
25,hessian,G0M0S0,0,-5.5461531720680295
25,hessian,G0M0S0,75,-33.19837723981884
25,hessian,G0M0S0,150,-33.1987179348793
25,hessian,G0M0S0,225,-33.198718005062446
25,hessian,G0M0S0,299,-33.19871800507697
25,hessian,G0M0S1,0,-5.5461531720680295
25,hessian,G0M0S1,75,-33.19837984368405
25,hessian,G0M0S1,150,-33.19871745116532
25,hessian,G0M0S1,225,-33.19871743234506
25,hessian,G0M0S1,299,-33.19871743102542
25,hessian,G0M1S0,0,-5.5461531720680295
25,hessian,G0M1S0,75,-33.19863961723432
25,hessian,G0M1S0,150,-33.19871800394645
25,hessian,G0M1S0,225,-33.198718005076955
25,hessian,G0M1S0,299,-33.19871800507696
25,hessian,G0M1S1,0,-5.5461531720680295
25,hessian,G0M1S1,75,-33.198642624871965
25,hessian,G0M1S1,150,-33.19871757483729
25,hessian,G0M1S1,225,-33.19871755832347
25,hessian,G0M1S1,299,-33.19871755825431
25,hessian,G1M0S0,0,-5.5461531720680295
25,hessian,G1M0S0,75,-33.19852088293733
25,hessian,G1M0S0,150,-33.19871796464179
25,hessian,G1M0S0,225,-33.198718005068635
25,hessian,G1M0S0,299,-33.198718005076955
25,hessian,G1M0S1,0,-5.5461531720680295
25,hessian,G1M0S1,75,-33.1985192877378
25,hessian,G1M0S1,150,-33.19871740875638
25,hessian,G1M0S1,225,-33.19871743129132
25,hessian,G1M0S1,299,-33.19871743100907
25,hessian,G1M1S0,0,-5.5461531720680295
25,hessian,G1M1S0,75,-33.19868952725575
25,hessian,G1M1S0,150,-33.198718004671605
25,hessian,G1M1S0,225,-33.19871800507696
25,hessian,G1M1S0,299,-33.198718005076955
25,hessian,G1M1S1,0,-5.5461531720680295
25,hessian,G1M1S1,75,-33.198690020091746
25,hessian,G1M1S1,150,-33.198717563568735
25,hessian,G1M1S1,225,-33.19871755827684
25,hessian,G1M1S1,299,-33.19871755825412
26,control,G0M0S0,0,-0.3830590467172863
26,control,G0M0S0,75,-13.525902449586225
26,control,G0M0S0,150,-32.98436050704379
26,control,G0M0S0,225,-33.19851722489636
26,control,G0M0S0,299,-33.198717785460445
26,control,G0M0S1,0,-0.3830590467172863
26,control,G0M0S1,75,-13.515049208578265
26,control,G0M0S1,150,-32.983988685867374
26,control,G0M0S1,225,-33.19851926657781
26,control,G0M0S1,299,-33.19871772817396
26,control,G0M1S0,0,-0.3830590467172863
26,control,G0M1S0,75,-15.942109674593496
26,control,G0M1S0,150,-33.1632328119743
26,control,G0M1S0,225,-33.198711884350836
26,control,G0M1S0,299,-33.1987180035179
26,control,G0M1S1,0,-0.3830590467172863
26,control,G0M1S1,75,-15.930886596659363
26,control,G0M1S1,150,-33.16318603701947
26,control,G0M1S1,225,-33.198712149887555
26,control,G0M1S1,299,-33.198717901278584
26,control,G1M0S0,0,-0.3830590467172863
26,control,G1M0S0,75,-13.65029133893738
26,control,G1M0S0,150,-32.99966747767057
26,control,G1M0S0,225,-33.198532614276445
26,control,G1M0S0,299,-33.19871780208862
26,control,G1M0S1,0,-0.3830590467172863
26,control,G1M0S1,75,-13.639409879382129
26,control,G1M0S1,150,-32.9993308687865
26,control,G1M0S1,225,-33.19853458963301
26,control,G1M0S1,299,-33.19871774165086
26,control,G1M1S0,0,-0.3830590467172863
26,control,G1M1S0,75,-16.104896409940288
26,control,G1M1S0,150,-33.166451131625266
26,control,G1M1S0,225,-33.198712470076806
26,control,G1M1S0,299,-33.19871800366274
26,control,G1M1S1,0,-0.3830590467172863
26,control,G1M1S1,75,-16.093430516434893
26,control,G1M1S1,150,-33.166410446041084
26,control,G1M1S1,225,-33.19871271765987
26,control,G1M1S1,299,-33.19871790116444
26,hessian,G0M0S0,0,-0.3830590467172863
26,hessian,G0M0S0,75,-33.197338790385075
26,hessian,G0M0S0,150,-33.19871772008621
26,hessian,G0M0S0,225,-33.198718005017646
26,hessian,G0M0S0,299,-33.198718005076955
26,hessian,G0M0S1,0,-0.3830590467172863
26,hessian,G0M0S1,75,-33.19734937234247
26,hessian,G0M0S1,150,-33.19871720130704
26,hessian,G0M0S1,225,-33.19871743164243
26,hessian,G0M0S1,299,-33.19871743101364
26,hessian,G0M1S0,0,-0.3830590467172863
26,hessian,G0M1S0,75,-33.19854611043264
26,hessian,G0M1S0,150,-33.19871800262246
26,hessian,G0M1S0,225,-33.19871800507693
26,hessian,G0M1S0,299,-33.19871800507696
26,hessian,G0M1S1,0,-0.3830590467172863
26,hessian,G0M1S1,75,-33.19855018428221
26,hessian,G0M1S1,150,-33.198717568759434
26,hessian,G0M1S1,225,-33.19871755830067
26,hessian,G0M1S1,299,-33.19871755825419
26,hessian,G1M0S0,0,-0.3830590467172863
26,hessian,G1M0S0,75,-33.19746203859276
26,hessian,G1M0S0,150,-33.19871774376887
26,hessian,G1M0S0,225,-33.19871800502203
26,hessian,G1M0S0,299,-33.198718005076955
26,hessian,G1M0S1,0,-0.3830590467172863
26,hessian,G1M0S1,75,-33.19745774084663
26,hessian,G1M0S1,150,-33.198717033444126
26,hessian,G1M0S1,225,-33.19871742884747
26,hessian,G1M0S1,299,-33.19871743097028
26,hessian,G1M1S0,0,-0.3830590467172863
26,hessian,G1M1S0,75,-33.19856707866834
26,hessian,G1M1S0,150,-33.19871800288636
26,hessian,G1M1S0,225,-33.198718005076934
26,hessian,G1M1S0,299,-33.19871800507696
26,hessian,G1M1S1,0,-0.3830590467172863
26,hessian,G1M1S1,75,-33.19856531690157
26,hessian,G1M1S1,150,-33.19871754560387
26,hessian,G1M1S1,225,-33.19871755820962
26,hessian,G1M1S1,299,-33.19871755825382
27,control,G0M0S0,0,-3.1154994250362873
27,control,G0M0S0,75,-31.453640655023158
27,control,G0M0S0,150,-33.19627444407321
27,control,G0M0S0,225,-33.19871623715315
27,control,G0M0S0,299,-33.19871800342509
27,control,G0M0S1,0,-3.1154994250362873
27,control,G0M0S1,75,-31.45397894714668
27,control,G0M0S1,150,-33.196283785823795
27,control,G0M0S1,225,-33.198716356299464
27,control,G0M0S1,299,-33.19871787289595
27,control,G0M1S0,0,-3.1154994250362873
27,control,G0M1S0,75,-32.27384185144294
27,control,G0M1S0,150,-33.198520667608975
27,control,G0M1S0,225,-33.19871797892816
27,control,G0M1S0,299,-33.198718005071
27,control,G0M1S1,0,-3.1154994250362873
27,control,G0M1S1,75,-32.27408582381918
27,control,G0M1S1,150,-33.198522954975545
27,control,G0M1S1,225,-33.19871789792377
27,control,G0M1S1,299,-33.198717897924396
27,control,G1M0S0,0,-3.1154994250362873
27,control,G1M0S0,75,-31.493302415895652
27,control,G1M0S0,150,-33.19639878547679
27,control,G1M0S0,225,-33.19871632576663
27,control,G1M0S0,299,-33.198718003502705
27,control,G1M0S1,0,-3.1154994250362873
27,control,G1M0S1,75,-31.493645350695697
27,control,G1M0S1,150,-33.19640788423642
27,control,G1M0S1,225,-33.19871643831962
27,control,G1M0S1,299,-33.19871787278575
27,control,G1M1S0,0,-3.1154994250362873
27,control,G1M1S0,75,-32.30395713877958
27,control,G1M1S0,150,-33.19853376904511
27,control,G1M1S0,225,-33.19871798052479
27,control,G1M1S0,299,-33.19871800507133
27,control,G1M1S1,0,-3.1154994250362873
27,control,G1M1S1,75,-32.30419862020004
27,control,G1M1S1,150,-33.19853597620473
27,control,G1M1S1,225,-33.19871789865607
27,control,G1M1S1,299,-33.198717897914136
27,hessian,G0M0S0,0,-3.1154994250362873
27,hessian,G0M0S0,75,-33.19770644462939
27,hessian,G0M0S0,150,-33.19871779681006
27,hessian,G0M0S0,225,-33.198718005034024
27,hessian,G0M0S0,299,-33.19871800507695
27,hessian,G0M0S1,0,-3.1154994250362873
27,hessian,G0M0S1,75,-33.19768085765767
27,hessian,G0M0S1,150,-33.198717254559455
27,hessian,G0M0S1,225,-33.19871743147256
27,hessian,G0M0S1,299,-33.19871743101113
27,hessian,G0M1S0,0,-3.1154994250362873
27,hessian,G0M1S0,75,-33.19852334977904
27,hessian,G0M1S0,150,-33.19871800232648
27,hessian,G0M1S0,225,-33.19871800507692
27,hessian,G0M1S0,299,-33.19871800507698
27,hessian,G0M1S1,0,-3.1154994250362873
27,hessian,G0M1S1,75,-33.19851734429464
27,hessian,G0M1S1,150,-33.19871755927208
27,hessian,G0M1S1,225,-33.198717558266864
27,hessian,G0M1S1,299,-33.19871755825405
27,hessian,G1M0S0,0,-3.1154994250362873
27,hessian,G1M0S0,75,-33.19718092995272
27,hessian,G1M0S0,150,-33.19871768780092
27,hessian,G1M0S0,225,-33.198718005010655
27,hessian,G1M0S0,299,-33.19871800507695
27,hessian,G1M0S1,0,-3.1154994250362873
27,hessian,G1M0S1,75,-33.19716295169343
27,hessian,G1M0S1,150,-33.19871701025088
27,hessian,G1M0S1,225,-33.19871742936978
27,hessian,G1M0S1,299,-33.198717430978526
27,hessian,G1M1S0,0,-3.1154994250362873
27,hessian,G1M1S0,75,-24.99222563416331
27,hessian,G1M1S0,150,-25.290190668338752
27,hessian,G1M1S0,225,-25.290206813265176
27,hessian,G1M1S0,299,-25.29020681366535
27,hessian,G1M1S1,0,-3.1154994250362873
27,hessian,G1M1S1,75,-25.15815744165095
27,hessian,G1M1S1,150,-25.290203683909915
27,hessian,G1M1S1,225,-25.29019323588419
27,hessian,G1M1S1,299,-25.29019315125031
28,control,G0M0S0,0,-1.2750518086080274
28,control,G0M0S0,75,-26.824654820266606
28,control,G0M0S0,150,-33.18082783684686
28,control,G0M0S0,225,-33.19869765593104
28,control,G0M0S0,299,-33.19871797722391
28,control,G0M0S1,0,-1.2750518086080274
28,control,G0M0S1,75,-26.823760203104307
28,control,G0M0S1,150,-33.18084648389477
28,control,G0M0S1,225,-33.19869825074964
28,control,G0M0S1,299,-33.198717863577485
28,control,G0M1S0,0,-1.2750518086080274
28,control,G0M1S0,75,-29.225793226446008
28,control,G0M1S0,150,-33.19652796647077
28,control,G0M1S0,225,-33.19871747424746
28,control,G0M1S0,299,-33.198718004907604
28,control,G0M1S1,0,-1.2750518086080274
28,control,G0M1S1,75,-29.225319113315308
28,control,G0M1S1,150,-33.196534207229305
28,control,G0M1S1,225,-33.198717461399355
28,control,G0M1S1,299,-33.19871789885873
28,control,G1M0S0,0,-1.2750518086080274
28,control,G1M0S0,75,-26.991106159722378
28,control,G1M0S0,150,-33.18187402825057
28,control,G1M0S0,225,-33.198698908323976
28,control,G1M0S0,299,-33.198717978937324
28,control,G1M0S1,0,-1.2750518086080274
28,control,G1M0S1,75,-26.9902375644131
28,control,G1M0S1,150,-33.18189229751053
28,control,G1M0S1,225,-33.198699480576266
28,control,G1M0S1,299,-33.19871786452492
28,control,G1M1S0,0,-1.2750518086080274
28,control,G1M1S0,75,-29.371469331601382
28,control,G1M1S0,150,-33.19669411539414
28,control,G1M1S0,225,-33.198717515152914
28,control,G1M1S0,299,-33.19871800492059
28,control,G1M1S1,0,-1.2750518086080274
28,control,G1M1S1,75,-29.37102721170778
28,control,G1M1S1,150,-33.1967001408883
28,control,G1M1S1,225,-33.1987174985336
28,control,G1M1S1,299,-33.19871789881457
28,hessian,G0M0S0,0,-1.2750518086080274
28,hessian,G0M0S0,75,-33.19750210398391
28,hessian,G0M0S0,150,-33.19871775207222
28,hessian,G0M0S0,225,-33.198718005023956
28,hessian,G0M0S0,299,-33.198718005076955
28,hessian,G0M0S1,0,-1.2750518086080274
28,hessian,G0M0S1,75,-33.19748853848436
28,hessian,G0M0S1,150,-33.198717087875785
28,hessian,G0M0S1,225,-33.19871742957302
28,hessian,G0M0S1,299,-33.19871743098165
28,hessian,G0M1S0,0,-1.2750518086080274
28,hessian,G0M1S0,75,-33.19856897765869
28,hessian,G0M1S0,150,-33.198718002913694
28,hessian,G0M1S0,225,-33.198718005076934
28,hessian,G0M1S0,299,-33.198718005076955
28,hessian,G0M1S1,0,-1.2750518086080274
28,hessian,G0M1S1,75,-33.19856623305208
28,hessian,G0M1S1,150,-33.198717550689665
28,hessian,G0M1S1,225,-33.198717558229795
28,hessian,G0M1S1,299,-33.198717558253904
28,hessian,G1M0S0,0,-1.2750518086080274
28,hessian,G1M0S0,75,-33.197855162343295
28,hessian,G1M0S0,150,-33.19871782565123
28,hessian,G1M0S0,225,-33.19871800503933
28,hessian,G1M0S0,299,-33.198718005076955
28,hessian,G1M0S1,0,-1.2750518086080274
28,hessian,G1M0S1,75,-33.197844898271654
28,hessian,G1M0S1,150,-33.19871716423508
28,hessian,G1M0S1,225,-33.19871742962815
28,hessian,G1M0S1,299,-33.198717430982406
28,hessian,G1M1S0,0,-1.2750518086080274
28,hessian,G1M1S0,75,-33.19862221684626
28,hessian,G1M1S0,150,-33.198718003689955
28,hessian,G1M1S0,225,-33.19871800507695
28,hessian,G1M1S0,299,-33.19871800507696
28,hessian,G1M1S1,0,-1.2750518086080274
28,hessian,G1M1S1,75,-33.198619718315136
28,hessian,G1M1S1,150,-33.19871755044633
28,hessian,G1M1S1,225,-33.19871755822632
28,hessian,G1M1S1,299,-33.19871755825389
29,control,G0M0S0,0,-0.7656345268812805
29,control,G0M0S0,75,-12.162714615463177
29,control,G0M0S0,150,-15.214503198910611
29,control,G0M0S0,225,-15.502681911204892
29,control,G0M0S0,299,-15.50823250679316
29,control,G0M0S1,0,-0.7656345268812805
29,control,G0M0S1,75,-12.16285929123335
29,control,G0M0S1,150,-15.214594837246484
29,control,G0M0S1,225,-15.502695648281144
29,control,G0M0S1,299,-15.508234776690585
29,control,G0M1S0,0,-0.7656345268812805
29,control,G0M1S0,75,-12.666012989899071
29,control,G0M1S0,150,-15.392520949395244
29,control,G0M1S0,225,-15.507380554456518
29,control,G0M1S0,299,-15.508334677938244
29,control,G0M1S1,0,-0.7656345268812805
29,control,G0M1S1,75,-12.666197629678328
29,control,G0M1S1,150,-15.392572954234433
29,control,G0M1S1,225,-15.507386052222444
29,control,G0M1S1,299,-15.508335386702328
29,control,G1M0S0,0,-0.7656345268812805
29,control,G1M0S0,75,-12.178975772580548
29,control,G1M0S0,150,-15.216369038242462
29,control,G1M0S0,225,-15.502733152112839
29,control,G1M0S0,299,-15.508233067580758
29,control,G1M0S1,0,-0.7656345268812805
29,control,G1M0S1,75,-12.179124541982933
29,control,G1M0S1,150,-15.216458762985225
29,control,G1M0S1,225,-15.502746784785256
29,control,G1M0S1,299,-15.50823533020473
29,control,G1M1S0,0,-0.7656345268812805
29,control,G1M1S0,75,-12.682670364340083
29,control,G1M1S0,150,-15.393599979298605
29,control,G1M1S0,225,-15.507390506121691
29,control,G1M1S0,299,-15.508334724400918
29,control,G1M1S1,0,-0.7656345268812805
29,control,G1M1S1,75,-12.682854179516987
29,control,G1M1S1,150,-15.393651029264495
29,control,G1M1S1,225,-15.507395969891707
29,control,G1M1S1,299,-15.508335431158006
29,hessian,G0M0S0,0,-0.7656345268812805
29,hessian,G0M0S0,75,-15.507982176380406
29,hessian,G0M0S0,150,-15.50835303923705
29,hessian,G0M0S0,225,-15.508353117449953
29,hessian,G0M0S0,299,-15.508353117466566
29,hessian,G0M0S1,0,-0.7656345268812805
29,hessian,G0M0S1,75,-15.507975029703594
29,hessian,G0M0S1,150,-15.508340885700196
29,hessian,G0M0S1,225,-15.50834054695384
29,hessian,G0M0S1,299,-15.508340541425703
29,hessian,G0M1S0,0,-0.7656345268812805
29,hessian,G0M1S0,75,-15.50828833916324
29,hessian,G0M1S0,150,-15.5083531164879
29,hessian,G0M1S0,225,-15.508353117466552
29,hessian,G0M1S0,299,-15.508353117466566
29,hessian,G0M1S1,0,-0.7656345268812805
29,hessian,G0M1S1,75,-15.508287129730931
29,hessian,G0M1S1,150,-15.508343370379539
29,hessian,G0M1S1,225,-15.508343337339184
29,hessian,G0M1S1,299,-15.50834333726123
29,hessian,G1M0S0,0,-0.7656345268812805
29,hessian,G1M0S0,75,-15.507589220904176
29,hessian,G1M0S0,150,-15.50835295248957
29,hessian,G1M0S0,225,-15.508353117430453
29,hessian,G1M0S0,299,-15.508353117466559
29,hessian,G1M0S1,0,-0.7656345268812805
29,hessian,G1M0S1,75,-15.507519000755575
29,hessian,G1M0S1,150,-15.508339832989687
29,hessian,G1M0S1,225,-15.508340532001935
29,hessian,G1M0S1,299,-15.508340541181017
29,hessian,G1M1S0,0,-0.7656345268812805
29,hessian,G1M1S0,75,-15.508265252788824
29,hessian,G1M1S0,150,-15.508353116090571
29,hessian,G1M1S0,225,-15.508353117466548
29,hessian,G1M1S0,299,-15.508353117466573
29,hessian,G1M1S1,0,-0.7656345268812805
29,hessian,G1M1S1,75,-15.508239038382872
29,hessian,G1M1S1,150,-15.508343294132306
29,hessian,G1M1S1,225,-15.50834333704422
29,hessian,G1M1S1,299,-15.508343337260001
30,control,G0M0S0,0,-1.2359138362024136
30,control,G0M0S0,75,-17.08160379361376
30,control,G0M0S0,150,-18.9615811628556
30,control,G0M0S0,225,-19.000042767232717
30,control,G0M0S0,299,-19.00074058565095
30,control,G0M0S1,0,-1.2359138362024136
30,control,G0M0S1,75,-17.081826176868095
30,control,G0M0S1,150,-18.961628874793863
30,control,G0M0S1,225,-19.000048463438553
30,control,G0M0S1,299,-19.00074136155275
30,control,G0M1S0,0,-1.2359138362024136
30,control,G0M1S0,75,-17.67667287598868
30,control,G0M1S0,150,-18.987724624297062
30,control,G0M1S0,225,-19.00062286892983
30,control,G0M1S0,299,-19.00075580907261
30,control,G0M1S1,0,-1.2359138362024136
